review_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_id
R59039ANBFPQ,5.0 out of 5 stars great headphones!,julie r livers,5,Seem to be more comfortable than most . .,"Reviewed in the United States May 29, 2024",AEBJ7VECG2TL4STWXYKX4E7FZGMQ,True,0,Color: BlackStyle: Headphones Only,
R2X46Z07ZFK6BP,5.0 out of 5 stars Really good product for its price.,Yendy,5,"The pics are how they look after all the time I've had them. I bought them on nov 26 2022. I use them all the time. Battery is really good, last a long time and charges fast, i usually have to charge them by day 3 or 4, with usage of about 6-8 hours a day. Cons i have found: it doesn't mask outside noise on calls, meaning the other person will hear absolutely everything in your environment on a phone call and the call will be hard to hear if it is windy. Otherwise everything else is awesome. Very sturdy, sounds great, comfy for long periods of time and seamless connection. My phone is an android btw, not sure about connectivity with iphones, fyi. Really recommend if you are looking for something really good but cheap.","Reviewed in the United States June 5, 2024",AEVET4KQFDNIIJMY5UUTS2R74AWA,True,66,Color: Black,B09LYF2ST7
RIUMOOIYC2JV8,"5.0 out of 5 stars Wonderful headphones, ESPECIALLY for the price!",Sarah,5,"These headphones are great! I've had them for a little over a month now, and they performed better than I expected!FUNCTIONS: For $20 bucks you can't really beat these. Once you connect it to a device via bluetooth, it will remember those devices and automatically connect to them anytime you turn on the headphones (I believe this only works for up to 2 devices). For example, if I'm working on my iPad and also have my iPhone with me, when I turn on the headphones it will automatically start playing the audio of whichever device I'm currently on (as long as they're connected to the headphones via bluetooth). If I'm listening to a video on my iPad with the headphones, then pause the video and go on my iPhone to watch a different video, I don't have to switch anything on the headphones!!! They'll just automatically switch over to the phone's audio (I believe this function only works for up to 2 devices, because I find that if I'm working on my iPhone+iPad+Macbook, I have to disconnect from one of the two currently connected devices in order to connect to the third device's audio). I'm also able to take phone calls through the headphones since it has a built-in microphone. Honestly for $20 bucks, I did NOT expect this level of functionality!!! Haha.FIT: I haven't faced any issues with the fit of the headphones, they've been quite comfortable for long-term wear. They're very lightweight which is wonderful when trying to avoid fatigue and pain. They're snug but not too tight, and they also have an adjustable strap so you can lengthen them to fit over your ears as needed. I personally try not to be too rough with them since I know $20 can only go so far, and I have seen other reviews of people who faced issues with the quality of the ear padding and such, so my advice would be to just be as gentle as possible with the headphones when taking them on/off or adjusting. I personally don't workout with them and primarily use them in a home/office setting, so I can't speak on the quality once sweat or rapid movements/motion comes into play, which I know for some people would be an important factor to consider!SOUND: Again, for $20 bucks this can't be beat haha. The sound clarity/quality is great, and much better than I expected for the price. You can also change the equalizer with the click of a button which is really nice (it has a certain number of options, I can't remember how many). I would NOT call these headphones completely soundproof or noise cancelling, because you are still able to hear quite a bit of environmental sound, unless you're blasting the volume... which I wouldn't recommend haha. The headphones do drown out a lot of environmental noise, but again, NOT necessarily soundproof/noise cancelling in comparison to other higher priced headphones. Another important thing to note: whatever you're listening to can most likely be heard a bit by people around you. Unfortunately these headphones DON'T isolate the audio very well (unless the volume is very low)...so if you're in a quiet library around others or a place that requires silence, this could likely be an issue!I hope this review was helpful! Overall, these are definitely GREAT headphones for the price!!!","Reviewed in the United States June 8, 2024",AFD3HS44VSHQPQ3AY46AD7MNZDKA,True,46,Color: Black,B09LYF2ST7
R1BN85ZTEVHKLE,"4.0 out of 5 stars Amazing battery life, a couple audio quirks, but well worth the price",Whitney,4,"Overall I like this product and as someone who has struggle feeling comfortable wearing over-ear headphones, this one fits really nicely! The long battery life was really critical to me, and a friend recommended this product for me after they learned I'd been interested in getting a bluetooth headphone.This is actually the second one I purchased, as the first one I bought had a driver issue that corrupted the audio output on Windows 11 computers. It worked fine connecting to phones and to Windows 10 computers, so I'm not sure what caused the issue, but getting a new one thankfully showcased it was a bug in the device since my new one works well.I am running into a strange issue where sometimes the audio on computer will get muffled when I open other programs. The only one for sure I know causes this is when I open OBS, which is annoying but I imagine there's a solution to this problem. I just haven't seeked out a fix yet.But if you're looking for a product with incredibly battery life, great comfort, and decent audio output, this is a really nice headphone, especially for the price.","Reviewed in the United States May 19, 2024",AHWBWBKWRKAGV7CQJF2NDFTHQWIA,True,36,Color: Green,B09LYF2ST7
R32EE9YQZHPX15,5.0 out of 5 stars Excellent Value,Debbie Landon,5,"I would consider myself a professional headphonist and these are a steal for under $20. The quality is superb and are extremely light so you don’t even realize you’re wearing them sometimes. They fit the whole ear completely without any pressure on any part of the outer ear and envelope a perfect seal so there’s no need for ANC. Rock EQ setting is best for music listening, but the default Pop setting is good for all types of listening. I wanted to use used these for a full week before reviewing them and they’ve miraculously made it all week on the same initial charge to full when I got them. I also like that it mixes the notifications like “battery low” instead of completely muting the content for such playback. I’ve used them throughout the days connected multipoint to my cell and Windows 10 laptop, being able to make Teams calls at work and listen to podcast and video content after work. One criticism is the Teams app must use the headset-mode setting to work and after a call it takes about 15-20 seconds for the computer to switch back and be able to play headphone-mode content, however playback to the other multipoint-connected device is always instantaneous. Another downside is the +/- buttons should be volume for single momentary press instead of track advance/previous instead of long press, and the swing-out for the earcups are also backwards from what they usually are (usually swing to the rear than to the front). One last downside is if one of the multipoint devices wanders out of range, it does not automatically connect once it comes back into range and must be reconnected manually. Other than that, the sound is very good, the headphones are very comfortable, and I was astonished by the battery life for a set of headphones this feature-rich at this price point. I would highly recommend.","Reviewed in the United States May 11, 2024",AGHX2M2UHZXCJCWMSS66RICVSZMA,True,99,Color: Black,B09LYF2ST7
RLT0T5ZDL0545,5.0 out of 5 stars TLDR: Wow,Amazon Customer,5,"The media could not be loaded. Not much of a review writer, but I spent days agonizing over buying these vs something more expensive. Hopefully this will help someone stress less 👍TLDR: Just try them. Get them as a gift even! These are far past anyone’s expectations of $20 head huggers!!!Now… (for longevity, just know I’ve had these since mid December and use them daily)————————————These are so great… hands down. They aren’t gonna blow you away as they are only $20-23’s, but I also have SkullCandy Crushers evo, Apple AirPod pro 2s, and random other wired buds and THESE are by far my favorite.Pros:-1 I can wear these 24/7. They are feather light; not in a cheaply-made way, but in a very intentional way. I can actually FORGET I have these on. Really. The AirPods hurt after several hours or even start to slide out. My Crushers literally hurt just to put them on and I have a tiny head! But THESE!!! They are such a joy to wear!!!-2 The Bluetooth connection just WORKS! I cannot understand how THESE headphones accomplish this when Apple and SC cannot!Apple pairs fine, but then randomly starts playing sound from another device all the time. Messing with settings is irritating and still it just starts playing audio from random iOS drives in the house! On the other hand, the Crushers have to be cleared in order to connect to a new device. Every time. I almost sent them back cause I assumed they were broke, but no. Apple struggles with it and you have to “forget the device” every single time you want to say, go from your phone to an iPad (then back again). It’s madness. Some big brain thought this was a good idea.. These $20 ones; you power them on and BAM it connects and STAYS connected! If it doesn’t automatically connect, I just tap the name and it’s instant. 🤯-3 The mic is fantastic. I’ve only used it in my home, but ppl tell me it’s crystal clear.-4 The easy eq on the side! No apps to download etc. just push it and it cycles through predetermined settings. And these settings actually make a diff. If you want to listen to an instrumental track, don’t leave it in “bass” setting cause you will automatically think it’s the headphones and they are garbage. NO! Shame on you for blaming them lol-5 I’m not sure how to describe it as I’m not knowledgeable in audio devices (audiophile?), but what I also love about these is the spacial depth of sound. Some music just has the ability to surround you with these things in a way no other devices does. Even the AirPods with “spacial audio” can’t seem to replicate these “vast” atmospheric sounds at times. Of course this also relies heavily on the audio, but wow.-6 They fold so well. At first you might think, these things are flipping around everywhere and going to break.. nope. They just effortlessly fold in on themselves. I am rough on headphones too as a busy mom. They get tossed in my giant mom-backpack daily with no case or cover, squished between iPads etc and they are holding up like a champ!-7 I clean house in them for hours in the day and make/take calls as well. Not once have I received a low battery warning. They also have USB-C!!!!! For $20 I wouldn’t have expected that, and they charge incredibly fast.-8 The price. Omg the price lol I just spent more than $20 at McDonald’s.-9 They come packaged SO nice. It’s no iOS unboxing experience, but ordering anything online has me jaded lately. I fully expected these to just be in a plain box with some Chinese wording, with lots of bubble wrap, but no. It comes in a simple, well made, cardboard cube, but it has bright colors and a presentation value that’s hard to get online with cheap electronics.-10 the giant L/R on the inside! I never realized how many times I have flipped headphones and ear buds all around to figure out which was left ear and which was right. I never even knew I needed this in my life! It’s just another little detail that they didn’t HAVE to even bother with, but the details on these things seemed to matter to the designer and/or company.CONS:-1 They don’t get loud enough for me. Going from AirPods shooting sound waves into my ear canal and Crushers literally made to rattle from bass, directly to these can be frustrating as I have to just put them on max volume immediately. Is it a drastic volume issue? Absolutely not in my opinion. It’s just the ONE thing for me keeping these from being a god-tier S++++++ rating. Hell, this might even be considered a PRO feature, as I’m sure all my other devices are chipping away at my hearing one day at a time…-2 There IS no second con lol seriously.Conclusion:I have a white pair, bought my husband the black pair and am about to purchase my teen a pair. THAT is how much I love these and why I just HAD to write a literal essay about the brand.","Reviewed in the United States March 7, 2024",AHEMBQOYIJ5F3HH6C55XYJTBGDQA,True,294,Color: Black,B09LYF2ST7
R2OCTTTND5BAOI,5.0 out of 5 stars Great wireless headset,Vincent T.,5,"Great sound quality and many features for such an inexpensive headset. It has a 3.5-mm jack which is very convenient when your headset runs out of battery and you don't have a mean to recharge it right away. The sound quality is great for the price with an ok-ish amount of bass. Battery lasts for days on one charge. The mic works very well but since it doesn't have noise cancelling technology, it picks up every sound from your surrounding. However, that's not really an issue since asking for that feature for a headset at this price is ridiculous anyway.","Reviewed in the United States June 18, 2024",AFBFXC74JE6UUX5GPKKEWLOJ6DJA,True,2,Color: Black,B09LYF2ST7
RFCCS5DAEUPJ6,5.0 out of 5 stars Awesome Bluetooth Headphones for the Price,Techkie,5,"I was surprised by the sound quality these Beribes over the ear headphones provided. Perfect for watching movies on your Bluetooth enable devices - TV, Tablets, Phones.These headphones are comfortable, have a good sound quality and volume and have an excellent battery life. They also come with a 3.5mm cord that you can plug into the head phones and a standard audio jack - handy when flying. The other nice feature that is not really noted is that they have a built in microphone which allows you to make calls and talk to friends and family. Microphone seems to do a good job as I haven't received any complaints.Only con is that these do not have active noise cancelling, however do a decent job of blocking out some noise levels.Overall this is a great buy given the price points.","Reviewed in the United States June 28, 2024",AHOBMMOIKIJN2FOWZ6VXVJBOXPJQ,True,0,Color: Black,B09LYF2ST7
R18PBSRT05XVZX,4.0 out of 5 stars Suprisingly OK!,Nicole L.,4,"I bought these on a whim really... I wanted some over the ear headphones that came with the 3.5 mm aux wire and weren't really expensive and these fit the bill.Fit and Look• They are comfortable after wearing them for hours.• They look good on.• I was planning on removing the ""BERIBES"" white lettering with some alcohol but couldn't. Acetone might work, but I haven't tried that yet - so if this is your plan, proceed with caution.Functionality• The sound is OK; not the worst, not the best.• Sound leaks a lot around 40-50% of maximum volume. I wear them while alone often, so I don't mind, but if sound leaks bother you, maybe try something else.• I mostly use them wired, but bluetooth connection is good and strong and I don't feel like there's a sound quality loss while on wired vs. wireless.• Microphone is so-so... I need to really speak up when I wear them on calls, so I've been switching to my Jabra headset instead. But if you're in a bind, they do work for calls, just make sure to speak loudly and clearly so the mic actually picks up your voice.• As a non-bluetooth user, battery seems OK. I've never had to charge it after the first charge and every time I have wanted to use wireless, they've been charged.• I like really really loud music, and I don't feel like these get up to the volume level I crave - which is probably a good thing, health-wise.• They have fairly good passive noise cancellation, which I didn't know they had before purchasing. Everything seems very muted when I have them on, but not enough I can't hear anything, so this was a nice surprise.Overall, I like them, would recommend them and would purchase again. If you're a casual user and don't want to spend too much, these will work for you.","Reviewed in the United States May 9, 2024",AEUD2EFXPMEPUGIDLYMVQMT53QQA,True,24,Color: Black,B09LYF2ST7
R3F2VX5ZGBB03M,5.0 out of 5 stars Wow GREAT Value,Demesa,5,"I purchased several brands to compare & contrast - Sony, Apple, & these Beribes. Guess which one I kept? The cheapest ones!! because they are just as good for a fraction of the price. (Although I am not a stickler for sound quality )The battery is God tier. I have never run out, I just have moments where I think ‘hey I Haven’t charged these in a while maybe I should plug them in.’ Since I’ve never reached the limit on battery I can’t say for sure, but I would say it’s more than five days. Maybe even 7. The Sony ones lasted less than a day.They are comfortable. They aren’t too tight on my head which I am very sensitive to because of my migraines. If I have a ponytail in for too long I will get a headache so the headphones have to be comfortable or it’s a dealbreaker. I have fallen asleep in these which is absolutely unheard of for me. I think I have a really sensitive head. When I first took them out of the package and put them on I was thinking they weren’t going to work because they felt a little uncomfortable but after I adjusted them andused them for a while I no longer have that issue. I can wear them all day and only have the slightest bit of fatigue on my head. It usually goes away in about five minutes and then I can put the headphones back on. Setting them up with Bluetooth was easy. I’m not an audiophile so the sound may not be up to some standards but it is just fine with me. Use them to listen to music, Netflix, YouTube, podcasts, and to drown out my upstairs neighbors who I think are running a day care bc all I hear all day and night is running back and forth across the apartment. Nonstop. I wish I was exaggeratingThe plastic components don’t feel particularly cheap although they didn’t have that heavy feel of the more expensive ones. But I think that might be a plus for me. Less weight probably equals less fatigueI don’t think you would be disappointed w these unless you’re a musician or need them for work. But for ppl like me they are perfectly fine. More than fine. I paid less than $25 and I don’t think you can beat that for what you’re gettingI hope all these positive reviews dont result in a hike in price. I don’t think you’ll find a better pair of headphones for the money. Thinking of buying a back up because all the good quality items sell out and disappear.(However I could definitely see myself looking these up on eBay and buying a pair:)Try them!Hope this was helpful. If anything changes I will always update my review. I’m writing this on May 25th 2024. Received May 2.","Reviewed in the United States May 26, 2024",AGCFLM75UM5A5V76AEE6EW5DZVSA,True,16,Color: Black,B09LYF2ST7
R1FPC4HJGA1TOP,5.0 out of 5 stars Budget-Friendly Bluetooth Bliss: My Surprising Headphone Discovery,Joe,5,"These $20 headphones have really blown me away in terms of quality and functionality. Once I connected them to my devices via Bluetooth, they automatically remembered them and now seamlessly switch between devices.The Bluetooth connectivity with up to two devices is such a helpful feature. I often find myself juggling multiple devices, so it's great to be able to easily transition the audio between them using these headphones.Another pleasant surprise is the built-in microphone, which allows me to take calls directly through the headphones. I didn't expect to get that kind of functionality at this price point, but it's been incredibly useful.Honestly, for just $20, the quality and capabilities of these headphones are remarkable. I had some issues, but the customer service team was quick to help resolve them.I can't recommend these headphones enough. The seamless multi-device Bluetooth, decent sound quality, and added features like the microphone make them an unbeatable value. I'm thrilled with my purchase and think anyone in the marker for affordable, high-performing headphones should give these a look.","Reviewed in the United States June 18, 2024",AFDPEPHGNQ57CMJIK7EMXSXAF54Q,True,0,Color: Black,B09LYF2ST7
RI6PV0ULWXEZR,4.0 out of 5 stars Not Bad!,RANDAJOE,4,"I bought these in lieu of my previous favorite pair of headphones breaking (I snapped the band which was reinforced plastic) in hopes that these would hold up during my online classes better while I repaired the other one. The metal band is very strong and I feel secure wearing them. These are really comfortable around the ears and the speaker rims are nice and big so they completely wrap around the earlobes instead of resting directly on top of them (which is something I've noticed with other over-ear headphones and can be very uncomfortable wearing after a while). The battery life also lasts a loooooonnng time (I use them for around 8 hours a day, longest I went without charging was a week), so it's perfect to take anywhere. Only thing I don't like as much is the bass quality since the headphones aren't as tight as I'd like them to be, so it sounds farther away. This can be easily fixed with some settings and an equalizer to increase the bass though if you have a smaller head shape like mine. It pairs well with all my devices except for my Mac (doesn't appear in settings), but it can still be connected with an earphone jack if you have a similar problem. Overall great quality for the price, love the color too!","Reviewed in the United States May 31, 2024",AF722SIDY6EFCDGNXC3RBOFR4BMA,True,1,Color: Green,B09LYF2ST7
R1THVJMWY79ZIL,4.0 out of 5 stars Tight Fit But Top Notch Audio,Crissy,4,"Had these for over half a year. The sound was unparalleled. Had to break them in a bit because they came a bit tight on arrival but after that, was smooth sailing. They connected to my laptop easily and they charged really quickly too and each charge would last me 2 or 3 days with intermitttent use.The swiveling got annoying because it swivels pretty on its own quite often the moment it's off your head. The folding was useful since I had to cram into tight spaces sometimes too.After quite a bit of manhandling, I made a mistake and broke my pair of these recently and I've regretted it ever since. If you end up liking these headphones and need a replacement, do youself a favor and just buy another pair of them. Even the upgraded version of these didn't have sound that compared to this version. It'll give you a lot more bang for your buck than you'll ever know.","Reviewed in the United States June 23, 2024",AF5O26NSWQP6W6NJVFJJZLA7RWDA,True,1,Color: Black,B09LYF2ST7
RSA1PSAW3TBKH,5.0 out of 5 stars Not bad for price,Idoru76,5,"For what these headphones cost, the 6 eq modes and noise cancelation are amazing. The bass can get as grooved as you want, same with phone calls. Battery life could be a bit more reliable, but the performance is worth it for traveling or chilling out after work to avoid roommates. The white is solid, love it. I wouldn't just throw these around because they do seem like they would be fragile, especially how the earpieces slightly turn I can see them snapping as I've had happen with others in the past. But for twenty bucks a solid buy.","Reviewed in the United States July 1, 2024",AHAKO643BDAQCH2WKEOBUOU3XTPA,True,1,Color: White,B09LYF2ST7
R2P1N9N9GWAB4Y,5.0 out of 5 stars Love them!,Kenya  Luquin,5,"I really like the bluetooth feature. I feel the battery lasts foreverrrrr. One charge can last a week or a month depending how much I use them but it always feels like a long time. And when I do charge them they charge really fast. They’re very comfortable too. I like that I also have the option to use the headphone jack so I can plug it into my laptop and don’t have to worry about charging them. The only thing that I sometimes struggle with is the microphone but it doesn’t bother me much, I just need to speak slightly louder than if I was just using my phone. Overall, I’d recommend it","Reviewed in the United States June 23, 2024",AHPG2SLI5EO3GN4N52NLR5EA2FFQ,True,0,Color: Green,B09LYF2ST7
RPXAWTRL6W273,4.0 out of 5 stars Good sound for the price,TeeJayN,4,"I needed to purchase an extra set of wireless headphones for my wife. The headphones I use are amazing but no longer available (Archeer AH07). For her, the main preferences are: comfort and ease of use. Sound quality must be ""OK"". Bottom line, she is very happy with these BERIBES Bluetooth Headphones as they meet her needs. I'm a little more fussy with Sound Quality being first on my list. If you want solid DEEP Bass with crisp clear highs and lots of overall punch, the BERIBES Bluetooth Headphones might not be for you. But at their price point, and if you're not as fussy as me, they are definitely worthy of purchase.","Reviewed in the United States June 21, 2024",AHMSAMNP67RSNQMFO7CPQ3KSNHQQ,True,0,Color: Black,B09LYF2ST7
R3N00YQX5FJCDA,4.0 out of 5 stars For the Money,Rich95,4,For under fifty dollars I would recommend. Easy to use put head phone over your ears press and hold the on and off switch it's the large one voice will say headset on do same for off. If paring turn on device you want to pair and press on/off button it will say paring. All this is not on instructions sheet. Have not yet changed headset but does not come with charger just very short cable. DISLIKE This looks like a Amazon product some company is making for them no customer service on instructions sheet or Amazon web site not good even for a thirty dollar product.,"Reviewed in the United States June 26, 2024",AFP4T5OUBZKG3LIFHCHMUMSMMQFQ,True,0,Color: Black,B09LYF2ST7
R1677XECUMRNNX,5.0 out of 5 stars THE BEST HEADPHONE I HAVE EVER BOUGHT IN MY LIFE,DenDog,5,"I'm writing this review after 1 and half years of continued use. I bought the white version and have been used so much that the white is brown from dirt. The signal makes its across the farm, it cancels out heavy farming machine noise. The headphone body is so strong you can chuck these headphones 200 feet across the air and nothing will happen. The battery last days of use. I finally stopped buying headphones on a throwaway budget. This is a permanent solution to owning headphones","Reviewed in the United States June 30, 2024",AFXQBFO5XJFRB34CYP7HRMD4V33Q,True,0,Color: White,B09LYF2ST7
R1UEDB8FZ72892,5.0 out of 5 stars Really good 👍,Imiera,5,"These headphones are really good, I have them a year later. The buttons are kinda weird but it's not hard to memorize the controls. I'm not exactly gentle (that's putting it lightly 🥲👍) but the durability is great. Although, one time my brother accidentaly broke them, but with a little duct tape they still worked. But one thing, you can still hear a lot of things around you and if your listening to your stuff a little too loud, they would probably be able to hear your music.","Reviewed in the United States June 30, 2024",AEJG2P54PUUONDVSNSPSIIRK7AKQ,True,0,Color: Pink,B09LYF2ST7
RBN7RERA3JUTF,5.0 out of 5 stars You will not regret the purchase,Amazon Customer,5,"These are awesome I use these everyday, I got my husband a pare and he uses his everyday. They block out sound I've got kids in my house older and they can make some noise the TV is blasting and the music and they are yelling. I hear nothing but what I'm listening to. WOULD RECOMMEND OVER AND OVER. They are comfortable, very durable, perform well, better colors could be made available, they adjust to my head and the are versatile.","Reviewed in the United States June 30, 2024",AHUOXACTG5JPBXOSB7ERE2XEWDGA,True,0,Color: Black,B09LYF2ST7
R3S0S80ZAK439F,4.0 out of 5 stars A great alternative if you like “beats” brand,Daveeda pryor,4,"I purchased these for my 20-year-old son and my 12-year-old son as they are frequent gamers and love to listen to music wearing headphones. I cannot afford some of the more expensive brands, but I heard about these through my son’s classmate as he owns them and wears them every day walking to him from school, the noise cancellation is phenomenal. The base is on point, and the comfortability is satisfactory. I would’ve given this five stars, but all of these great features only lasted a few months and then the one ear stopped working. I did purchase a few more pairs for my children as they still wanted to give them another try. Yes, I would recommend","Reviewed in the United States June 19, 2024",AFF4XY7YUDMMZUI2MTXG5MCGUM7Q,True,1,Color: White,B09LYF2ST7
R3UI4UMYCT8V80,4.0 out of 5 stars Good quality and good for the price,Jade D.,4,"I’ve had these since Feb 2024 and I’ve only had to charge them once. And they didn’t even completely die, but I did feel like the sound was lessening due to battery drainage so I charged them. They work pretty well and although they are not completely noise cancelling, they do not leak sound at all. (I’ve tested it around my family 😅) You can change the mode in which the audio focuses on, like if a song has more bass or vocals to it, and I’ve gotta say I really like that feature. One thing I don’t like is having to hold down the “skip” buttons to lower or raise the volume. A solid 8/10.","Reviewed in the United States June 18, 2024",AFN6IDRG2DUBHP6WJU4QFBDAVXYQ,True,2,Color: Pink,B09LYF2ST7
R3QJ86MDOETIDD,5.0 out of 5 stars Great for the price!,E.A.G.,5,"I bought three of these for my children who for school. Ages 9,11, and 13. I needed some that was comfortable for longer periods as my kids attend school online. My my younger kiddos are in the same room so it is important that they had something that was wireless and comfortable especially when my youngest wants to stand up and get some of that energy out without the worry of a cord. After several months and daily use for 6+ hours 5 days a week these were great! All of my kids found these to be comfortable and my son 13 wears glasses so something that doesn't press on his head was very important. Lightweight and while obviously not the best in general for what they are doing these are great for these purposes. I would highly recommend!","Reviewed in the United States June 6, 2024",AEWZDRLSIC6M7QSSTP3YZ4BJC5TA,True,4,Color: Black,B09LYF2ST7
RIRMURKC3Y5S,5.0 out of 5 stars The best I've tried.,Nancy,5,"They are very simple to connect to my phone. The noise reduction is great. They fit great and are easy to adjust. The charge lasts for a while. I use mine at least a hour a day and they are always ready to go. My 3 year old can even wear them. My dad is extremely hard of hearing and he loves them. It's great that they fold down and are easy to transport. They also come with the port to plug into your phone, laptop or tablet. Don't pass these headphones up they are a great buy.","Reviewed in the United States June 23, 2024",AGDU5Q3JWKZ6YVBRNLQH3VYB45TQ,True,1,Color: Black,B09LYF2ST7
R3LFVCD9LOWIQL,4.0 out of 5 stars Good Quality Sound,Amazon Customer,4,"They have great sound if you’re using them in a normal setting. I thought they would be a good (cheaper) option for use while on my Zero-Turn mower but they don’t block out the sound of the mower very well. You have to have the volume all the way up. You can still mostly hear what song is playing and can follow along but it doesn’t cancel out the outside noise as much as I hoped for. I would give it 3 stars for that but it’s not intended for use on equipment. These are intended for use in a house type setting, not for noise cancelling.","Reviewed in the United States June 16, 2024",AEHDECJMKHKEWCUECCJVG7I3B33A,True,0,Color: Black,B09LYF2ST7
RQ2A5CL06H4G1,5.0 out of 5 stars What a terrific buy.,Shai Farber,5,"The sound of these headphones is excellent, considering the VERY INEXPENSIVE COST. The ear muffs are not as comfortable as some headphones I used in the past, but for $18 what can one expect?The Bluetooth connection went flawlessly. they are much better than the earplug headphones that they replaced. They have 5 settings of equalization built-in and can be selected with a push of a button. In the other side of the house, I have B&O headphones that are supposed to have a superior sound. I don't hear much of a difference between the two pairs, and considering that the B & O costs way more, the Beribes are a far superior buy. Sure the B&O are more comfortable and the bass is deeper, but as I said... what should one expect for $18.00? BTW. the B&O fake retail was $450, and I thought I got a bargain for $110 :(","Reviewed in the United States May 24, 2024",AFEPL4L5NN3XBJ6YX56T75RD3ZXQ,True,0,Color: Black,B09LYF2ST7
R10NBCVVMKT4JT,5.0 out of 5 stars Great for price,TheLibrarian,5,"I loved these compared to more expensive brands.They don’t hurt my ears at allGood batteryNo problem connectingDifferent bass levelsZero noise canceling, but that’s not why I got them.Great for audiobooks/podcasts, I got for my mornings; I have my phone automatically start a YouTube playlist in these after I turn off my alarm. So I can start my day as I desire (via shortcuts on iPhone), so this is perfect for what I need.","Reviewed in the United States June 26, 2024",AGGUGPFRX3JZDDDEHWDOKEBGYWIQ,True,0,Color: White,B09LYF2ST7
R31DC0J32OSOMY,5.0 out of 5 stars Great pair of cheap headphones,Victoria,5,"I bought these mainly to wear on planes because I was tired of dropping my AirPods on long haul flights. I opted for a cheaper pair because I was never much of an over the ear person but these have slowly become my everyday day headphones. They hold a charge for so long, they are comfortable and cancel out a decent amount of noise for headphones that have no noise canceling technology. I’ve had no issues with the Bluetooth technology everything connects seamlessly. And they fold down to fit in a backpack or larger tote nicely. I’ve been considering looking into other premium over ear headphones but at the end of the day I don’t really care about sound quality too much and these really these do the job!","Reviewed in the United States June 6, 2024",AF5XDDXU2K35KHBKMCLDCQXOFHRA,True,6,Color: White,B09LYF2ST7
R325L52RBVEXET,5.0 out of 5 stars Noise cancelling and super comfy,Nastashia,5,"I bought these for the gym and then both my kids wanted a pair. We are all obsessed! My 6 year old puts them on for his iPad and even connects to my tv screen in my car for road trips. Plus the colors are cute! I got coral, my oldest got pink, and my youngest wanted white. Plus they all charge on the new apple cords so it’s a win!","Reviewed in the United States June 29, 2024",AH4LH35VA5STYOPMOLAMP4EQZW7A,True,0,Color: Orange Red,B09LYF2ST7
R11LPKWUWBSIT4,"4.0 out of 5 stars Inexpensive, Decent Sound, They Stay on",Gary G.,4,"I did not like the vague written instructions, but voice prompts help a lot. Found out the muilti-function button is the on/off button from a video. Turn them on by holding MF button down until voice says ""power on"". Voice will next say ""paring"". Turn on your device to bluetooth settings, find WH202A and select it. Phones pair to your device and voice says ""connected"". I use mine with Amazon Fire Stick. Sound quality on You Tube music videos is decent, not great, but OK. The equalizer settings don't do much with exception of bass ( Lady says bass as in fish). My worn out ZVOX AV50 headphones sound better but they are $50 items and have noise cancellation.","Reviewed in the United States June 3, 2024",AEL2GHMYU72T6BUY2EYVNQBPENHA,True,1,Color: Black,B09LYF2ST7
R16ADAWOPO41M4,5.0 out of 5 stars BUY THESE NOW,Gia,5,"i bought these cuz i kept losing my airpods. omg i take these everywhere!!! airport, gym, I SLEEP WITH THEM, in the car to tune out my sisters music, everywhere. these are so nice. they arrived on the 30th of may, 2 days after i ordered. i used them sooo much and didn’t have to charge them until like the 3rd of june. longgg battery and takes so quick to charge. they are easy to store. i cant hear anything when i have them on unless i don’t have music playing but i think thats pretty obvious that you are going to hear what’s going on around you if you don’t have music playing. i forget i have them on sometimes. GET THESE. TRUST ME.","Reviewed in the United States June 8, 2024",AESB5WNFIJ2HOIUZ3KBYYTBM6VOQ,True,3,Color: White,B09LYF2ST7
R33H4F8S3U517H,5.0 out of 5 stars Amazing and affordable!,Eliana Francis,5,"After my Lenovo headphones broke I did not have the money to blow on a high end pair. When I stumbled across these I was skeptical based off the price in comparison to other headphones. I gave them a try and let me tell you they were well worth the $20. I have loads of ear piercings and feel no discomfort in these or feel like they look huge on my head. The sound quality is really good and I’m all about hearing my music. The slight noise cancelling quality is just right to where you aren’t fully tuned out from your surroundings but just enough to escape. They seem very durable and easy to store. Loved having them on the plane, when I hike, or when I do the dishes!","Reviewed in the United States June 2, 2024",AFNYBYF2ZVZXTUTCWD3AT3ZYCYWA,True,0,Color: Black,B09LYF2ST7
R393GNSBD1F8CC,5.0 out of 5 stars easy set up,VGK fan,5,"very easy to use-- just charge it up and it's ready to go. the set up is very intuitive and is great for those of us who don't have the patience for instruction sheets ( there are videos online if you like ).the on/off and connect times are a bit longer than i had expected, but it's not a big deal. a full charge lasts for days.","Reviewed in the United States June 28, 2024",AF5KAKRMW5TQG6CZTX4ULJVBJPOA,True,0,Color: Black,B09LYF2ST7
